Run,Assay Type,BioProject,BioSample,Center Name,collection_date,Consent,Experiment,geo_loc_name_country,geo_loc_name_country_continent,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,BioSampleModel,geo_loc_name,isolation_source,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,purpose_of_ww_sampling,sequenced_by,ww_processing_protocol,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_sample_duration (run),ww_sample_matrix (run),ww_sample_type (run),ww_surv_target_1 (run),sewage_type,lat_lon,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,External_Id,geographic_location_(country_and/or_sea),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,Sample_Name,Submitter_Id,geographic_location_(region_and_locality),isolate,SRA_accession,Title,name_of_the_sampling_site,note (run),wastewater_type,samp_collect_device,common_name,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),project_name,run_date (run),Sequencing_method,wastewater/sludge_environmental_package,Host,biotic_relationship,env_broad_scale,env_local_scale,env_medium,estimated_size,samp_mat_process,samp_size,samp_vol_we_dna_ext,size_frac,source_uvig,virus_enrich_appr,amplicon_size,epi_week,sequencing_platform,seuqncing_date,wwtp,Strain,collecting_institution,collector_name,host_common_name,host_health_state,host_scientific_name,host_sex,host_subject_id,sample_capture_status,passage_history,collected_by (run),Host_disease,biochem_oxygen_dem,chem_oxygen_dem,lab_host,collection_method,ref_biomaterial,Genotype
SRR15709884,WGS,PRJNA746354,SAMN21209500,BIOBOT ANALYTICS,2021-08-10/2021-08-11,public,SRX12005733,USA,North America,Illumina NovaSeq 6000,2196-B_2196-G_2,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-09-02T00:00:00Z,2196-B_2196-G,SRP328230,200,378010363,125008351,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,55000,23,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15709956,WGS,PRJNA746354,SAMN20749296,BIOBOT ANALYTICS,2021-07-18/2021-07-19,public,SRX12005661,USA,North America,Illumina NovaSeq 6000,2195-N_2,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-09-02T00:00:00Z,2195-N,SRP328230,201,58596038,20057714,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Washington,wastewater,789000,24,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2195-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15680555,WGS,PRJNA759260,SAMN21161696,BIOBOT ANALYTICS,2021-01-19,public,SRX11976863,USA,North America,NextSeq 550,1491-AE_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-08-31T00:00:00Z,1491-AE,SRP335066,149,262087541,93278257,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SARS-CoV-2: wastewater surveillance,USA: Massachusetts,wastewater,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; 45mL concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,1491-AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13912812,AMPLICON,PRJNA708265,SAMN18228019,PUBLIC HEALTH AGENCY OF CANADA,2021-01-26,public,SRX10292369,Canada,North America,MinION,21-WW-BAR-01,SINGLE,RANDOM,GENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2021-09-01T00:00:00Z,21-WW-BAR-01,SRP309961,595,170059713,147601680,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",Pathogen.env,Canada:Barrie,wastewater,,,,,,,University of Ottawa,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,21-WW-BAR-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.1.1.7
SRR15202337,WGS,PRJNA746354,SAMN20331303,BIOBOT ANALYTICS,2021-06-28/2021-06-29,public,SRX11508826,USA,North America,Illumina NovaSeq 6000,1981-J_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-21T00:00:00Z,1981-J,SRP328230,200,176804289,64551663,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SARS-CoV-2: wastewater surveillance,USA: Pennsylvania,wastewater,517309,24,raw wastewater,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,1981-J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15275931,AMPLICON,PRJNA750263,SAMN20447523,CNRS,2021-02-25,public,SRX11580908,France,Europe,PromethION,PAG40684_210302 / barcode 13,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2021-07-28T00:00:00Z,EAST JEAN MEDECIN / FEB 2021 / 9 /  PAG40684_210302 / barcode 13,SRP330139,525,515639978,473284593,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",MIUVIG.wastewater,France:Nice,wastewater,,,,,,,,,,,,,,,,,,,,,,,untreated municipal sewage,43.720 N 7.261 E,,,,,,,,,,,,,,,,viral RNA,,,,,domestic,Sigma SD900,,,,,,,,,,,,free living,sewage[ENVO:00002018],urbanized area[NCIT:C178428],environmental material[ENVO_00010483]|waste material[ENVO:00002264]|waste water[ENVO:00002001],30000 bases,"filtration 0\,22µm",500 ml,60,0-0.22 micrometer,viral single amplified genome (vSAG),ultracentrifugation,,,,,,,,,,,,,,,,,,,,,,,
SRR15294325,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599067,USA,North America,Illumina MiSeq,118_7-6_RBD_S41,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,55040258,27582892,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-7-6,USA: Missouri,wastewater,wastewater metagenome,13940,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294348,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599044,USA,North America,Illumina MiSeq,11_03-29_RBD_E05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,158928,158988,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-29,USA: Missouri,wastewater,wastewater metagenome,11883,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294362,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599030,USA,North America,Illumina MiSeq,120_5-18_RBD_S20,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,90012846,34557837,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-5-18,USA: Missouri,wastewater,wastewater metagenome,12855,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294532,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599242,USA,North America,Illumina MiSeq,112_6-28_RBD_S73,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,71656662,29435567,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-6-28,USA: Missouri,wastewater,wastewater metagenome,12000,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15709905,WGS,PRJNA746354,SAMN20841458,BIOBOT ANALYTICS,2021-07-27/2021-07-28,public,SRX12005712,USA,North America,Illumina NovaSeq 6000,2261-B_2,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-09-02T00:00:00Z,2261-B,SRP328230,200,1122129414,362872614,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Pennsylvania,wastewater,85000,23,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2261-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294365,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599027,USA,North America,Illumina MiSeq,120_6-22_NTD_S56,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-05T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,82716606,37987471,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-6-22,USA: Missouri,wastewater,wastewater metagenome,12855,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15129112,WGS,PRJNA746354,SAMN20204427,BIOBOT ANALYTICS,2021-06-09/2021-06-10,public,SRX11437820,USA,North America,Illumina NovaSeq 6000,1878-D_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,1878-D,SRP328230,200,907226783,337347221,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: New Hampshire,wastewater,6500,24,raw wastewater,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15435122,WGS,PRJNA746354,SAMN20749307,BIOBOT ANALYTICS,2021-07-13/2021-07-14,public,SRX11736326,USA,North America,Illumina NovaSeq 6000,2202-E_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-08-12T00:00:00Z,2202-E,SRP328230,201,325808633,103381084,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Kansas,wastewater,42235,23,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2202-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15529428,WGS,PRJNA746354,SAMN20841542,BIOBOT ANALYTICS,2021-07-25/2021-07-26,public,SRX11827594,USA,North America,Illumina NovaSeq 6000,2376-H_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-08-19T00:00:00Z,2376-H,SRP328230,200,214531915,70133351,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Florida,wastewater,103000,24,raw wastewater,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2376-H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15706648,WGS,PRJNA746354,SAMN21209694,BIOBOT ANALYTICS,2021-08-10,public,SRX12002682,USA,North America,Illumina NovaSeq 6000,2510-T_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-09-02T00:00:00Z,2510-T,SRP328230,201,87652974,29305783,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: New York,wastewater,NA,0,raw wastewater,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2510-T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15709903,WGS,PRJNA746354,SAMN20841461,BIOBOT ANALYTICS,2021-07-27/2021-07-28,public,SRX12005714,USA,North America,Illumina NovaSeq 6000,2263-A_2,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-09-02T00:00:00Z,2263-A,SRP328230,199,1698696831,544017691,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Arizona,wastewater,397407,24,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2263-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15529155,WGS,PRJNA746354,SAMN20841476,BIOBOT ANALYTICS,2021-07-25/2021-07-26,public,SRX11827867,USA,North America,Illumina NovaSeq 6000,2277-G_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-08-19T00:00:00Z,2277-G,SRP328230,200,321356496,112487999,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: North Carolina,wastewater,574091,24,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2277-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15240461,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11546409,USA,North America,Illumina MiSeq,041_4-28_NTD_S35,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-26T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,600,87138600,26592253,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-28,USA: Missouri,wastewater,wastewater metagenome,9000,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15240462,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11546408,USA,North America,Illumina MiSeq,041_4-21_RBD_F12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-26T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,111984642,45936462,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-21,USA: Missouri,wastewater,wastewater metagenome,9000,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15240827,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11546493,USA,North America,Illumina MiSeq,045_6-8_NTD_S42,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-26T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,95674656,47100447,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-6-8,USA: Missouri,wastewater,wastewater metagenome,66738,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15240862,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11546968,USA,North America,Illumina MiSeq,06_03-30_RBD_A04,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-26T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,87687320,32918193,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-30,USA: Missouri,wastewater,wastewater metagenome,3300,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15291335,WGS,PRJNA746354,SAMN20445287,BIOBOT ANALYTICS,2021-07-07/2021-07-08,public,SRX11595997,USA,North America,Illumina NovaSeq 6000,2186-B_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-08-06T00:00:00Z,2186-B,SRP328230,201,214201588,72299785,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Kansas,wastewater,90000,23,raw wastewater,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2186-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294417,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11598975,USA,North America,Illumina MiSeq,133_6-28_RBD_S80,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,80689672,30296273,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-6-28,USA: Missouri,wastewater,wastewater metagenome,Not Collected,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294419,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11598973,USA,North America,Illumina MiSeq,134_5-31_RBD_S87,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,142712528,63024661,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-5-31,USA: Missouri,wastewater,wastewater metagenome,Not Collected,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294527,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599247,USA,North America,Illumina MiSeq,51_4-13_NTD_B05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,82065242,36552727,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,10559,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294562,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599212,USA,North America,Illumina MiSeq,49_3-16_NTD_F01,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,120400,157349,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-16,USA: Missouri,wastewater,wastewater metagenome,174537,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294586,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599570,USA,North America,Illumina MiSeq,19_03-30_RBD_A06,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,77464758,30499254,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-30,USA: Missouri,wastewater,wastewater metagenome,115895,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294782,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599374,USA,North America,Illumina MiSeq,44_03-30_NTD_D04,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,86793350,35806651,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-30,USA: Missouri,wastewater,wastewater metagenome,123180,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
